dot_x,dot_y,dot_fwhm_x,dot_fwhm_y,laser_x,laser_y
nan,nan,nan,nan,1.233045549292319265e+03,1.209711199456802433e+03
nan,nan,nan,nan,1.230836325654845041e+03,1.208921752232730796e+03
nan,nan,nan,nan,1.233637573936112858e+03,1.205770100326747524e+03
nan,nan,nan,nan,1.230474072027521970e+03,1.210333359619380644e+03
nan,nan,nan,nan,1.233029202864401213e+03,1.206742246239289216e+03
nan,nan,nan,nan,1.230791472255757299e+03,1.206229849545020897e+03
nan,nan,nan,nan,1.230813424497620190e+03,1.207207413497120115e+03
nan,nan,nan,nan,1.231868989368402254e+03,1.205317688182288293e+03
nan,nan,nan,nan,1.232635266629636590e+03,1.204040447473519635e+03
nan,nan,nan,nan,1.229086266120999426e+03,1.207797215144672236e+03
nan,nan,nan,nan,1.230455980270757891e+03,1.205449835348745637e+03
nan,nan,nan,nan,1.229599899566520662e+03,1.205649315231797345e+03
nan,nan,nan,nan,1.232493107897008031e+03,1.201511682919700434e+03
nan,nan,nan,nan,1.231391419852994886e+03,1.204738805327769114e+03
nan,nan,nan,nan,1.231004809919406398e+03,1.204528276018600991e+03
nan,nan,nan,nan,1.231636049280544739e+03,1.203618432433182988e+03
nan,nan,nan,nan,1.229520448816945418e+03,1.205428130659955059e+03
nan,nan,nan,nan,1.231700632636649516e+03,1.203786852179055359e+03
nan,nan,nan,nan,1.232263697711286341e+03,1.202386546865658829e+03
nan,nan,nan,nan,1.231387373549894164e+03,1.203390775095977233e+03
nan,nan,nan,nan,1.229669647925308027e+03,1.205729563865837008e+03
nan,nan,nan,nan,1.229221081320077019e+03,1.205396639636899636e+03
nan,nan,nan,nan,1.231768032223306363e+03,1.204965555691389000e+03
nan,nan,nan,nan,1.228720247202751807e+03,1.210786513265059511e+03
nan,nan,nan,nan,1.231814512296057046e+03,1.204786094063330665e+03
nan,nan,nan,nan,1.228571378629982974e+03,1.213627231047412806e+03
nan,nan,nan,nan,1.230142708666560793e+03,1.202839698574576232e+03
nan,nan,nan,nan,1.231654453483009547e+03,1.203349710983781733e+03
nan,nan,nan,nan,1.228420626626391140e+03,1.211653119952491352e+03
nan,nan,nan,nan,1.230294039645257726e+03,1.202992406370350636e+03
nan,nan,nan,nan,1.230677216821742377e+03,1.207275562843619809e+03
nan,nan,nan,nan,1.231251071906860489e+03,1.203663861127535938e+03
nan,nan,nan,nan,1.228505762471676462e+03,1.211708675417292625e+03
nan,nan,nan,nan,1.230982181676546361e+03,1.205049820810568690e+03
nan,nan,nan,nan,1.229130195479596978e+03,1.209792284167571779e+03
nan,nan,nan,nan,1.228374500563110132e+03,1.216915632640777403e+03
nan,nan,nan,nan,1.231769669343174883e+03,1.203021293185985769e+03
nan,nan,nan,nan,1.229902053406481173e+03,1.204172848805426383e+03
nan,nan,nan,nan,1.230338854349587564e+03,1.203541399142770160e+03
nan,nan,nan,nan,1.228526776582406683e+03,1.213864967639942051e+03
nan,nan,nan,nan,1.228013202307630763e+03,1.215878339151352520e+03
nan,nan,nan,nan,1.228319269110598043e+03,1.214081061907821550e+03
nan,nan,nan,nan,1.231079747335411867e+03,1.205384637248193940e+03
nan,nan,nan,nan,1.229425532583055201e+03,1.208189409828452199e+03
nan,nan,nan,nan,1.229336970570197991e+03,1.208419717334905954e+03
nan,nan,nan,nan,1.228934968407031874e+03,1.209872195281744098e+03
nan,nan,nan,nan,1.228096474916546185e+03,1.215456564514451429e+03
nan,nan,nan,nan,1.229009848102265096e+03,1.212028965031612188e+03
nan,nan,nan,nan,1.229721834549691266e+03,1.205578020507472274e+03
nan,nan,nan,nan,1.230971916647999024e+03,1.204278247298651877e+03
nan,nan,nan,nan,1.229208037095572990e+03,1.208818089499568487e+03
nan,nan,nan,nan,1.230106693425041840e+03,1.204269200150634560e+03
nan,nan,nan,nan,1.230231573149894757e+03,1.203163630546533341e+03
nan,nan,nan,nan,1.228081378731687209e+03,1.213076805063984466e+03
nan,nan,nan,nan,1.229288082983367303e+03,1.208257344458800389e+03
nan,nan,nan,nan,1.228058697601918766e+03,1.212716332433410798e+03
nan,nan,nan,nan,1.230171919440596184e+03,1.203559152060438009e+03
nan,nan,nan,nan,1.230857060954200279e+03,1.203262126241031183e+03
nan,nan,nan,nan,1.228001076536238088e+03,1.214492084812716257e+03
nan,nan,nan,nan,1.229186512710011129e+03,1.208590520853655562e+03
nan,nan,nan,nan,1.230048642206879094e+03,1.204492253533736402e+03
nan,nan,nan,nan,1.229729486758051735e+03,1.206191649161373789e+03
nan,nan,nan,nan,1.230690646124814975e+03,1.202895961628487385e+03
nan,nan,nan,nan,1.229345949964130796e+03,1.207335960008143729e+03
nan,nan,nan,nan,1.229555031793599028e+03,1.208332727210051189e+03
nan,nan,nan,nan,1.229041307706923817e+03,1.209069844085933255e+03
nan,nan,nan,nan,1.230058061049565595e+03,1.203062151138657782e+03
nan,nan,nan,nan,1.228954562217346847e+03,1.208646611947262272e+03
nan,nan,nan,nan,1.227409145495632856e+03,1.214604767594544228e+03
nan,nan,nan,nan,1.228916710680253345e+03,1.208161802432952300e+03
nan,nan,nan,nan,1.228029682650667610e+03,1.212597709335493619e+03
nan,nan,nan,nan,1.229728676106421290e+03,1.207261167581177233e+03
nan,nan,nan,nan,1.229249192686961578e+03,1.207274916724847117e+03
nan,nan,nan,nan,1.229880632082460579e+03,1.206513722953084653e+03
nan,nan,nan,nan,1.231217935894681887e+03,1.201031635106907743e+03
nan,nan,nan,nan,1.230110062411978788e+03,1.205838881005923668e+03
nan,nan,nan,nan,1.229233768338835262e+03,1.211953145063306238e+03
nan,nan,nan,nan,1.229545329619580116e+03,1.206659959753503927e+03
nan,nan,nan,nan,1.231157559814609385e+03,1.203872697193546628e+03
nan,nan,nan,nan,1.231056080097080667e+03,1.203669267634168591e+03
nan,nan,nan,nan,1.230269266513278353e+03,1.206404940272652311e+03
nan,nan,nan,nan,1.229951288697044220e+03,1.207528162885214442e+03
nan,nan,nan,nan,1.230531589354128073e+03,1.203395343831253967e+03
nan,nan,nan,nan,1.230508255518002670e+03,1.209096689296020031e+03
nan,nan,nan,nan,1.229572165770226320e+03,1.208674362702323378e+03
nan,nan,nan,nan,1.229705426005782329e+03,1.209676871122203465e+03
nan,nan,nan,nan,1.228906974173394246e+03,1.214296415007715495e+03
nan,nan,nan,nan,1.232270531887824518e+03,1.204845709903252327e+03
nan,nan,nan,nan,1.229075384554497077e+03,1.211561948380362082e+03
nan,nan,nan,nan,1.229944742332048691e+03,1.209492220301586258e+03
nan,nan,nan,nan,1.230566210485250849e+03,1.205532594584327171e+03
nan,nan,nan,nan,1.231915554904945793e+03,1.204955008203226498e+03
nan,nan,nan,nan,1.229267888926478690e+03,1.210020658269063460e+03
nan,nan,nan,nan,1.228840506325433580e+03,1.211983627883106919e+03
nan,nan,nan,nan,1.232407989328373560e+03,1.206807995556524475e+03
nan,nan,nan,nan,1.230325145144263388e+03,1.206041382324216102e+03
nan,nan,nan,nan,1.232313060928120422e+03,1.204995924777678965e+03
nan,nan,nan,nan,1.232089743738382140e+03,1.206950610840048512e+03
nan,nan,nan,nan,1.231914971936441361e+03,1.205181824357367987e+03
nan,nan,nan,nan,1.230306774390208375e+03,1.207989182498696209e+03
nan,nan,nan,nan,1.232169825821640643e+03,1.207457992196273153e+03
nan,nan,nan,nan,1.230330123907931466e+03,1.208339858290848724e+03
nan,nan,nan,nan,1.232463309857226932e+03,1.208545064947652463e+03
nan,nan,nan,nan,1.232991028264614442e+03,1.209115457694436827e+03
nan,nan,nan,nan,1.230043720227392214e+03,1.211219698959017933e+03
nan,nan,nan,nan,1.233016536212511028e+03,1.209063468743639532e+03
nan,nan,nan,nan,1.231445375283872863e+03,1.211030334942928675e+03
nan,nan,nan,nan,1.231706577015933817e+03,1.210617402577531493e+03
nan,nan,nan,nan,1.230585165339118703e+03,1.213560482138409498e+03
nan,nan,nan,nan,1.230211887080149609e+03,1.215681083548035986e+03
nan,nan,nan,nan,1.230682010103536413e+03,1.212793676104476390e+03
nan,nan,nan,nan,1.232431251930827329e+03,1.209134488776147691e+03
nan,nan,nan,nan,1.233855869847651320e+03,1.210549015658909866e+03
nan,nan,nan,nan,1.233170739405335780e+03,1.209857874945727417e+03
nan,nan,nan,nan,1.233452171245737873e+03,1.210927925185912727e+03
nan,nan,nan,nan,1.230240850011032762e+03,1.216139738327790155e+03
nan,nan,nan,nan,1.234245685421221197e+03,1.208943110638866074e+03
nan,nan,nan,nan,1.232000521512248042e+03,1.208955515847045717e+03
nan,nan,nan,nan,1.233742810530241741e+03,1.209167149122731189e+03
nan,nan,nan,nan,1.231979557468611802e+03,1.209378680316797045e+03
nan,nan,nan,nan,1.233336869814897000e+03,1.210609227995509173e+03
nan,nan,nan,nan,1.231257928910339160e+03,1.211019149236394924e+03
nan,nan,nan,nan,1.232367222790020378e+03,1.209228903065344184e+03
nan,nan,nan,nan,1.233546029697176891e+03,1.208285056107143191e+03
nan,nan,nan,nan,1.234218846697467598e+03,1.209549066963595351e+03
nan,nan,nan,nan,1.231556778842479162e+03,1.208136229711835767e+03
nan,nan,nan,nan,1.234222295019031208e+03,1.207418360790903535e+03
nan,nan,nan,nan,1.233033397617894934e+03,1.209801249715927042e+03
nan,nan,nan,nan,1.233775728834393249e+03,1.207501429379204637e+03
nan,nan,nan,nan,1.232380253110270814e+03,1.210635948170013762e+03
nan,nan,nan,nan,1.234351833961889042e+03,1.205259470341712586e+03
nan,nan,nan,nan,1.234061672238259689e+03,1.205237656435982444e+03
nan,nan,nan,nan,1.234288791953423697e+03,1.204982816697949374e+03
nan,nan,nan,nan,1.232965469241227538e+03,1.208451279268195776e+03
nan,nan,nan,nan,1.233840152894431867e+03,1.204876658239888911e+03
nan,nan,nan,nan,1.234109069338861673e+03,1.204599705649427960e+03
nan,nan,nan,nan,1.232480428925784963e+03,1.209175003161521090e+03
nan,nan,nan,nan,1.234224895468887553e+03,1.205469574314813599e+03
nan,nan,nan,nan,1.234608569100591239e+03,1.203812779205614106e+03
nan,nan,nan,nan,1.232571090854205067e+03,1.209494477652701335e+03
nan,nan,nan,nan,1.232618484652678262e+03,1.208272281362988451e+03
nan,nan,nan,nan,1.232541456233108192e+03,1.208954098599146164e+03
nan,nan,nan,nan,1.231464966833976632e+03,1.209780277081477607e+03
nan,nan,nan,nan,1.233207182467003804e+03,1.208613993153464435e+03
nan,nan,nan,nan,1.232032242432522480e+03,1.210093330906770689e+03
nan,nan,nan,nan,1.234357405958089203e+03,1.204805574988929493e+03
nan,nan,nan,nan,1.232475425947369104e+03,1.209252735094505624e+03
nan,nan,nan,nan,1.234623574148183479e+03,1.205416490957920587e+03
nan,nan,nan,nan,1.234460602935347652e+03,1.206258571125166327e+03
nan,nan,nan,nan,1.232698745525970480e+03,1.206975981182619762e+03
nan,nan,nan,nan,1.234376303435680484e+03,1.205066105619066093e+03
nan,nan,nan,nan,1.234203968064265609e+03,1.204694571977036730e+03
nan,nan,nan,nan,1.234035789536102811e+03,1.204974982999575332e+03
nan,nan,nan,nan,1.232878688609003802e+03,1.207086436948069149e+03
nan,nan,nan,nan,1.231435709688694715e+03,1.211365160721340999e+03
nan,nan,nan,nan,1.233189960157333644e+03,1.206087215206524434e+03
nan,nan,nan,nan,1.234110534905766826e+03,1.204438555609739979e+03
nan,nan,nan,nan,1.232189570871956903e+03,1.209382338713522358e+03
nan,nan,nan,nan,1.232470041949261031e+03,1.208504225668269555e+03
nan,nan,nan,nan,1.233222110609182437e+03,1.205397436328789354e+03
nan,nan,nan,nan,1.232253526635723347e+03,1.209424296774443064e+03
nan,nan,nan,nan,1.231956994144111377e+03,1.210279949832548709e+03
nan,nan,nan,nan,1.231021566161409282e+03,1.211210469909632593e+03
nan,nan,nan,nan,1.234087682609392232e+03,1.204536437672570173e+03
nan,nan,nan,nan,1.232106573367650071e+03,1.206706178049460050e+03
nan,nan,nan,nan,1.232020463427148343e+03,1.209481298964988355e+03
nan,nan,nan,nan,1.231010195331165050e+03,1.212259028573158275e+03
nan,nan,nan,nan,1.234018114068014711e+03,1.205459693283351953e+03
nan,nan,nan,nan,1.230535800467704576e+03,1.210263442943383552e+03
nan,nan,nan,nan,1.233541632217214556e+03,1.208296231535144443e+03
nan,nan,nan,nan,1.233911432163590234e+03,1.207161308332432554e+03
nan,nan,nan,nan,1.231610959493511245e+03,1.209664537295122955e+03
nan,nan,nan,nan,1.231846653753666260e+03,1.210215241190794814e+03
nan,nan,nan,nan,1.230379915569978948e+03,1.214497983299356974e+03
nan,nan,nan,nan,1.232854801023998789e+03,1.210261929746601709e+03
nan,nan,nan,nan,1.231581387445960900e+03,1.209477928614617895e+03
nan,nan,nan,nan,1.232868187257347017e+03,1.210101991680061246e+03
nan,nan,nan,nan,1.232034433260026844e+03,1.209133242010393133e+03
nan,nan,nan,nan,1.231347498650815169e+03,1.209445003439147513e+03
nan,nan,nan,nan,1.233450872158854281e+03,1.208199998969557555e+03
nan,nan,nan,nan,1.231688464777357467e+03,1.208446238860486574e+03
nan,nan,nan,nan,1.232865944292198037e+03,1.209876989033549762e+03
nan,nan,nan,nan,1.230936946734064577e+03,1.210959507829623135e+03
nan,nan,nan,nan,1.229826907386743642e+03,1.215238242131351853e+03
nan,nan,nan,nan,1.233336770347418678e+03,1.209545551270876558e+03
nan,nan,nan,nan,1.233516531634931425e+03,1.210026089086650018e+03
nan,nan,nan,nan,1.233273053511964008e+03,1.209593342607120576e+03
nan,nan,nan,nan,1.232290785867367049e+03,1.211087075653215607e+03
nan,nan,nan,nan,1.233570592577890238e+03,1.210420170136216939e+03
nan,nan,nan,nan,1.232657063332689631e+03,1.210237354717823564e+03
nan,nan,nan,nan,1.231741892727021877e+03,1.210254961653904502e+03
nan,nan,nan,nan,1.230980211286495432e+03,1.209243873654930667e+03
nan,nan,nan,nan,1.233381298265401256e+03,1.211603219362101527e+03
nan,nan,nan,nan,1.231095535564605598e+03,1.210970607788196503e+03
nan,nan,nan,nan,1.231793584193237393e+03,1.211458144422143960e+03
nan,nan,nan,nan,1.232656527062248642e+03,1.210024067187456694e+03
nan,nan,nan,nan,1.229825471929740388e+03,1.215471414589723508e+03
nan,nan,nan,nan,1.230281924950690609e+03,1.215323240832453621e+03
nan,nan,nan,nan,1.233970073011795193e+03,1.209179711600863811e+03
nan,nan,nan,nan,1.232598894254695097e+03,1.209422278397116770e+03
nan,nan,nan,nan,1.231077912130131608e+03,1.210585627707876256e+03
nan,nan,nan,nan,1.233666323400776491e+03,1.210920310660015275e+03
nan,nan,nan,nan,1.230432398548220362e+03,1.213089570872167769e+03
nan,nan,nan,nan,1.230954286739578720e+03,1.211801761596908136e+03
nan,nan,nan,nan,1.233381483264625558e+03,1.211203936150936443e+03
nan,nan,nan,nan,1.231847159955109873e+03,1.208955932279629451e+03
nan,nan,nan,nan,1.232751294772790288e+03,1.209837351003478489e+03
nan,nan,nan,nan,1.230756142446306967e+03,1.212389905518344449e+03
nan,nan,nan,nan,1.230467188893097955e+03,1.211387417462374742e+03
nan,nan,nan,nan,1.232771023165410497e+03,1.208902329953710478e+03
nan,nan,nan,nan,1.233704179300550550e+03,1.209521774550589726e+03
nan,nan,nan,nan,1.232813416466166473e+03,1.211481870108069870e+03
nan,nan,nan,nan,1.230079338332225234e+03,1.215292483852345867e+03
nan,nan,nan,nan,1.229796567012576133e+03,1.215516896842700135e+03
nan,nan,nan,nan,1.231881875171684896e+03,1.209769017175504359e+03
nan,nan,nan,nan,1.230462618842305119e+03,1.212125806732252613e+03
nan,nan,nan,nan,1.230781710606010847e+03,1.210968149760551114e+03
nan,nan,nan,nan,1.231839083965668578e+03,1.209559902115651767e+03
nan,nan,nan,nan,1.230844528662274342e+03,1.211240193076464948e+03
nan,nan,nan,nan,1.232800288320451727e+03,1.211687980223671730e+03
nan,nan,nan,nan,1.231863412901268021e+03,1.209864500706610670e+03
nan,nan,nan,nan,1.231380902191464884e+03,1.210447118875056503e+03
nan,nan,nan,nan,1.231173477176118922e+03,1.211043889109532984e+03
nan,nan,nan,nan,1.230136039513213063e+03,1.215657465270049215e+03
nan,nan,nan,nan,1.232470508765239629e+03,1.209581425256228158e+03
nan,nan,nan,nan,1.233248091645913064e+03,1.209063433421656782e+03
nan,nan,nan,nan,1.229857780314834599e+03,1.215143438596413716e+03
nan,nan,nan,nan,1.232240803388973973e+03,1.210090024624497346e+03
nan,nan,nan,nan,1.230306813828427494e+03,1.213388307130484691e+03
nan,nan,nan,nan,1.231481497909208883e+03,1.209586016782058778e+03
nan,nan,nan,nan,1.232186517127462594e+03,1.210706007950709818e+03
nan,nan,nan,nan,1.233074063647212142e+03,1.211170402255462477e+03
nan,nan,nan,nan,1.230523112441125932e+03,1.213008422651056662e+03
nan,nan,nan,nan,1.229824082133989805e+03,1.215351909155825069e+03
nan,nan,nan,nan,1.233445966766043512e+03,1.209796684692038980e+03
nan,nan,nan,nan,1.230226650714578227e+03,1.212691956581629256e+03
nan,nan,nan,nan,1.230190318248318590e+03,1.214060185749235416e+03
nan,nan,nan,nan,1.233610032249123606e+03,1.210336092264354875e+03
nan,nan,nan,nan,1.232614200283111359e+03,1.208929006631546599e+03
nan,nan,nan,nan,1.232436927396872761e+03,1.209273597745190727e+03
nan,nan,nan,nan,1.231916288772786856e+03,1.210555954476546731e+03
nan,nan,nan,nan,1.233366718796190980e+03,1.209804089801278678e+03
nan,nan,nan,nan,1.232724595473859381e+03,1.210611301052694898e+03
nan,nan,nan,nan,1.232674510915785277e+03,1.210954667650662714e+03
nan,nan,nan,nan,1.232254644402147960e+03,1.209643331517841261e+03
nan,nan,nan,nan,1.231205804514735746e+03,1.210870107778233660e+03
nan,nan,nan,nan,1.230425375013400071e+03,1.213213354859477704e+03
nan,nan,nan,nan,1.230564169910165219e+03,1.213442943121671306e+03
nan,nan,nan,nan,1.232325456481125457e+03,1.209810358286201563e+03
nan,nan,nan,nan,1.230779332262941580e+03,1.213064210938694941e+03
nan,nan,nan,nan,1.232143091621333269e+03,1.211007319350660282e+03
nan,nan,nan,nan,1.230673697923964482e+03,1.212103579341143359e+03
nan,nan,nan,nan,1.229922727973592828e+03,1.213438878271218073e+03
nan,nan,nan,nan,1.232210518434521646e+03,1.209248078765924447e+03
nan,nan,nan,nan,1.230866168976715471e+03,1.212438609354785058e+03
nan,nan,nan,nan,1.232017210442625583e+03,1.208047144390947778e+03
nan,nan,nan,nan,1.233120279907795293e+03,1.208917826863383425e+03
nan,nan,nan,nan,1.232305890136633934e+03,1.210006084181250571e+03
nan,nan,nan,nan,1.229930306755583842e+03,1.214571566433281987e+03
nan,nan,nan,nan,1.230545353189808111e+03,1.212599094764708298e+03
nan,nan,nan,nan,1.231669101169877877e+03,1.209976333035764355e+03
nan,nan,nan,nan,1.229888915347567718e+03,1.214068085663867350e+03
nan,nan,nan,nan,1.233232716058166943e+03,1.209856881303391447e+03
nan,nan,nan,nan,1.232436279539759653e+03,1.209229065985249690e+03
nan,nan,nan,nan,1.230337347360391959e+03,1.212261732393730881e+03
nan,nan,nan,nan,1.232719348547596155e+03,1.209530779052254502e+03
nan,nan,nan,nan,1.230438137325288608e+03,1.212715788141454595e+03
nan,nan,nan,nan,1.231102379593339037e+03,1.210620029303452156e+03
nan,nan,nan,nan,1.232412648995425116e+03,1.209906099397862590e+03
nan,nan,nan,nan,1.230541396147424393e+03,1.212478609402189704e+03
nan,nan,nan,nan,1.233235567143656226e+03,1.210398756295702242e+03
nan,nan,nan,nan,1.231743667971815739e+03,1.209526954413716112e+03
nan,nan,nan,nan,1.232819840978432239e+03,1.209202724075556944e+03
nan,nan,nan,nan,1.232529419579148453e+03,1.207324777752156024e+03
nan,nan,nan,nan,1.232037289686755230e+03,1.209081407264570544e+03
nan,nan,nan,nan,1.230904841792163324e+03,1.212308502838241793e+03
nan,nan,nan,nan,1.230683824603508356e+03,1.211471214549004571e+03
nan,nan,nan,nan,1.232814221565539356e+03,1.207964747556809925e+03
nan,nan,nan,nan,1.233367768131200137e+03,1.209432911372501621e+03
nan,nan,nan,nan,1.231374969404187823e+03,1.211175899655237117e+03
nan,nan,nan,nan,1.232226938996039735e+03,1.209874139679988048e+03
nan,nan,nan,nan,1.231799619611157823e+03,1.209695549302344034e+03
nan,nan,nan,nan,1.229672070393075046e+03,1.216168660056671797e+03
nan,nan,nan,nan,1.232866353250597967e+03,1.209764573975475059e+03
nan,nan,nan,nan,1.230400988279973717e+03,1.212294130345179383e+03
nan,nan,nan,nan,1.230737577229308044e+03,1.210036829711651990e+03
nan,nan,nan,nan,1.230124845565312626e+03,1.212383990646556413e+03
nan,nan,nan,nan,1.231730381938742312e+03,1.209749557716459321e+03
nan,nan,nan,nan,1.230754055834037672e+03,1.210793505541889772e+03
nan,nan,nan,nan,1.233329891222541164e+03,1.209185924020813445e+03
nan,nan,nan,nan,1.232912870297169320e+03,1.209005479397869522e+03
nan,nan,nan,nan,1.229990091782726495e+03,1.214389488654094976e+03
nan,nan,nan,nan,1.233224905455786939e+03,1.209554937920811426e+03
nan,nan,nan,nan,1.233005045554435583e+03,1.209573649775081094e+03
nan,nan,nan,nan,1.231526747106345283e+03,1.209597565717615453e+03
nan,nan,nan,nan,1.231206286385263184e+03,1.210268135880878390e+03
nan,nan,nan,nan,1.232363945544654598e+03,1.210558386746471342e+03
nan,nan,nan,nan,1.231400396888737760e+03,1.209548475067481604e+03
nan,nan,nan,nan,1.232405579221028347e+03,1.209685054039242914e+03
nan,nan,nan,nan,1.232676860147897514e+03,1.211113053672868091e+03
nan,nan,nan,nan,1.232583881125970947e+03,1.207900651367259570e+03
nan,nan,nan,nan,1.233190014113995858e+03,1.209518346592846228e+03
nan,nan,nan,nan,1.232519563296049455e+03,1.208899981469682643e+03
nan,nan,nan,nan,1.229815259005302778e+03,1.212312640183060466e+03
nan,nan,nan,nan,1.232171511310538790e+03,1.208459326196690199e+03
nan,nan,nan,nan,1.229882715944215988e+03,1.210694494670605309e+03
nan,nan,nan,nan,1.232707262026838862e+03,1.209388921183000775e+03
nan,nan,nan,nan,1.232174198735120171e+03,1.208895288789661208e+03
nan,nan,nan,nan,1.231999806535346806e+03,1.209390653061013381e+03
nan,nan,nan,nan,1.233121222480519918e+03,1.208449921780493696e+03
nan,nan,nan,nan,1.232367760594933543e+03,1.209020074062040521e+03
nan,nan,nan,nan,1.230171865259728293e+03,1.212679605683748605e+03
nan,nan,nan,nan,1.232595913032627095e+03,1.208102499851530183e+03
nan,nan,nan,nan,1.232353609321460226e+03,1.209752379278475928e+03
nan,nan,nan,nan,1.230335878070177159e+03,1.213548010379968446e+03
nan,nan,nan,nan,1.231101137282944364e+03,1.211332724887400900e+03
nan,nan,nan,nan,1.231828379101284099e+03,1.209148993048374678e+03
nan,nan,nan,nan,1.230185207015704236e+03,1.212413236039385538e+03
nan,nan,nan,nan,1.229487456869310563e+03,1.213351509439929941e+03
nan,nan,nan,nan,1.231884657290695031e+03,1.209711289446162937e+03
nan,nan,nan,nan,1.232735644451850476e+03,1.209762665727757621e+03
nan,nan,nan,nan,1.231198786853261026e+03,1.212419809620952947e+03
nan,nan,nan,nan,1.232591210222023392e+03,1.209815453328721560e+03
nan,nan,nan,nan,1.229866559776590293e+03,1.210556366583281260e+03
nan,nan,nan,nan,1.230175698483878932e+03,1.211884923124315492e+03
nan,nan,nan,nan,1.232615337560816215e+03,1.209648817342017992e+03
nan,nan,nan,nan,1.232558957388039062e+03,1.210402908059374568e+03
nan,nan,nan,nan,1.229614974453914556e+03,1.213047574248139881e+03
nan,nan,nan,nan,1.232873739870683721e+03,1.208703829471219478e+03
nan,nan,nan,nan,1.233146444980430488e+03,1.208351448678394263e+03
nan,nan,nan,nan,1.231638723467211094e+03,1.210671669530350982e+03
nan,nan,nan,nan,1.230443894872577403e+03,1.211825979636736065e+03
nan,nan,nan,nan,1.232705266118893405e+03,1.209253152722686764e+03
nan,nan,nan,nan,1.233192446862229417e+03,1.209089134962076969e+03
nan,nan,nan,nan,1.230413420539687195e+03,1.214222984423103298e+03
nan,nan,nan,nan,1.230297657152572583e+03,1.210257844311598319e+03
nan,nan,nan,nan,1.232170461856803058e+03,1.209286114600877227e+03
nan,nan,nan,nan,1.231118675710432399e+03,1.210471088614820019e+03
nan,nan,nan,nan,1.232808244874296861e+03,1.208400890581797739e+03
nan,nan,nan,nan,1.230417317691398694e+03,1.211948474118408740e+03
nan,nan,nan,nan,1.231771761150868770e+03,1.210017715420475042e+03
nan,nan,nan,nan,1.231514391621569757e+03,1.209732707679154373e+03
nan,nan,nan,nan,1.231844130348903946e+03,1.210616687577650282e+03
nan,nan,nan,nan,1.232226976159168771e+03,1.209116709394091686e+03
nan,nan,nan,nan,1.231071362423388337e+03,1.210096620150972740e+03
nan,nan,nan,nan,1.232230191509670249e+03,1.208022868884422223e+03
nan,nan,nan,nan,1.230487157649172332e+03,1.211486394807477836e+03
nan,nan,nan,nan,1.232219515388553873e+03,1.209517050093674698e+03
nan,nan,nan,nan,1.230068566509967468e+03,1.209657338784413696e+03
nan,nan,nan,nan,1.231519097229549288e+03,1.211211641053264430e+03
nan,nan,nan,nan,1.231201950885756787e+03,1.211264122467069001e+03
nan,nan,nan,nan,1.230116606375361698e+03,1.211731942220666497e+03
nan,nan,nan,nan,1.229622486285893956e+03,1.211133855282581862e+03
nan,nan,nan,nan,1.229885542513097562e+03,1.209102290715391518e+03
nan,nan,nan,nan,1.232648450385048818e+03,1.208043010727379396e+03
nan,nan,nan,nan,1.230994668738198470e+03,1.210081052987443627e+03
nan,nan,nan,nan,1.229791729764235924e+03,1.209123877979641520e+03
nan,nan,nan,nan,1.231845653638954445e+03,1.209096697771735762e+03
nan,nan,nan,nan,1.229511466819299130e+03,1.210205720843487597e+03
nan,nan,nan,nan,1.232967582204024893e+03,1.208293403086053104e+03
nan,nan,nan,nan,1.232346055881050461e+03,1.208473715198979562e+03
nan,nan,nan,nan,1.232141957699883051e+03,1.208999550570267274e+03
nan,nan,nan,nan,1.231383838435838925e+03,1.209060318328532276e+03
nan,nan,nan,nan,1.231064120713506327e+03,1.210857435005427760e+03
nan,nan,nan,nan,1.229645648721573252e+03,1.207650540119173684e+03
nan,nan,nan,nan,1.230791730018336921e+03,1.209109470944596524e+03
nan,nan,nan,nan,1.232870002370253815e+03,1.207900363115336404e+03
nan,nan,nan,nan,1.231716117495653634e+03,1.208642231595602425e+03
nan,nan,nan,nan,1.232801157403783009e+03,1.208501526571840031e+03
nan,nan,nan,nan,1.229331870925801923e+03,1.208670310847412566e+03
nan,nan,nan,nan,1.233060348155196834e+03,1.206729997205760355e+03
nan,nan,nan,nan,1.232981956626613510e+03,1.205950688583532383e+03
nan,nan,nan,nan,1.229244004048155148e+03,1.208556030508856793e+03
nan,nan,nan,nan,1.231044263214060265e+03,1.206512124487535630e+03
nan,nan,nan,nan,1.232634432190140615e+03,1.209043302057540131e+03
nan,nan,nan,nan,1.231932614504196181e+03,1.206247358523840376e+03
nan,nan,nan,nan,1.232634519841596784e+03,1.208716348441274249e+03
nan,nan,nan,nan,1.232579592712706017e+03,1.206824833447341462e+03
nan,nan,nan,nan,1.232833931398956793e+03,1.208190074246232371e+03
nan,nan,nan,nan,1.233029250781690052e+03,1.205208283018054999e+03
nan,nan,nan,nan,1.232953538659380229e+03,1.207706424683833120e+03
nan,nan,nan,nan,1.229770205157450619e+03,1.207244500730399977e+03
nan,nan,nan,nan,1.229592510325028115e+03,1.208656901781573197e+03
nan,nan,nan,nan,1.232033417197169229e+03,1.209159572023034116e+03
nan,nan,nan,nan,1.232446810430674304e+03,1.208788946598203893e+03
nan,nan,nan,nan,1.231556087924294843e+03,1.208336342937665904e+03
nan,nan,nan,nan,1.230873728060491885e+03,1.207088676921938713e+03
