run_key,filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
20251017_morning5237,morning5237,morning5237,6083,6083,2025-10-17 08:52:35,2025-10-17 08:55:35,,0.0166666666666666,60.0,0.15,2.6074669534616457,2.5343077311465976,-4.2537519949699965,1.5255586545873432,16.022171529899314,1.330416598884899,16.549493271268414,1.2176309464704853,0.3911200430192468,0.3801461596719896,-0.6380627992454995,0.2288337981881014,2.403325729484897,0.1995624898327348,2.482423990690262,0.1826446419705727
20251020_minutely,minutely,minutely,1560,1560,2025-10-20 10:28:18,2025-10-21 12:29:12,,0.0166666666666666,60.0,0.15,-1.6618540996475368,95.2520080716043,-167.431850387326,124.21780594163546,12.80325195913241,5.63269794051154,14.035738256793875,6.689397040682162,-0.2492781149471305,14.287801210740644,-25.114777558098897,18.63267089124532,1.9204877938698612,0.8449046910767309,2.1053607385190816,1.0034095561023242
20251020_morning5237,morning5237,morning5237,4133,4133,2025-10-20 10:14:03,2025-10-20 10:17:02,,0.0166666666666666,60.0,0.15,0.3609218117835338,0.2246384148846912,-1.240855171119057,0.5341836887094437,6.26866004514095,0.1430018602696083,5.801618321374988,0.2055685618064661,0.05413827176753,0.0336957622327036,-0.1861282756678585,0.0801275533064165,0.9402990067711424,0.0214502790404412,0.8702427482062483,0.0308352842709699
20251020_morning_c5237,morning_c5237,morning_c5237,8052,8052,2025-10-20 10:23:16,2025-10-20 10:26:15,,0.0166666666666666,60.0,0.15,0.5028566535062553,0.8301113378126964,-2.8895165986560625,1.073068017549199,13.636897766983449,0.7276322909144585,15.677624834023725,0.8250792535700102,0.0754284980259382,0.1245167006719044,-0.4334274897984093,0.1609602026323798,2.045534665047517,0.1091448436371687,2.3516437251035587,0.1237618880355015
20251022_fan_restart5237,fan_restart5237,fan_restart5237,6232,6232,2025-10-22 12:00:51,2025-10-22 12:03:50,,0.0166666666666666,60.0,0.15,-3.199606860703905,0.7671997554828482,-5.748070021473191,0.8815976348690527,15.706057071099684,0.8178633946797325,12.454595655014494,0.6834918272308522,-0.4799410291055858,0.1150799633224272,-0.8622105032209786,0.1322396452303579,2.355908560664953,0.1226795092019598,1.8681893482521736,0.1025237740846278
20251022_installed_accel_nofan,installed_accel_nofan,installed_accel_nofan,5811,5811,2025-10-22 16:30:42,2025-10-22 16:33:42,,0.0166666666666666,60.0,0.15,-0.5880701917340594,0.6044473141431489,-3.1307145417724875,1.8102647921045525,10.574881385348366,0.6076356101565155,13.673224413936875,0.7180365998826527,-0.0882105287601089,0.0906670971214723,-0.4696071812658731,0.2715397188156828,1.5862322078022548,0.0911453415234773,2.0509836620905317,0.1077054899823979
20251022_installed_accel,installed_accel,installed_accel,8916,8916,2025-10-22 16:23:58,2025-10-22 16:26:57,,0.0166666666666666,60.0,0.15,-1.809708755612223,1.390210325617114,-4.791816675023614,1.4787616175044047,10.343774211494765,0.527600720234845,12.870761639500058,0.7170943309147931,-0.2714563133418334,0.208531548842567,-0.7187725012535421,0.2218142426256607,1.5515661317242146,0.0791401080352267,1.9306142459250089,0.1075641496372189
20251022_morning5237,morning5237,morning5237,6423,6423,2025-10-22 11:45:54,2025-10-22 11:48:49,,0.0166666666666666,60.0,0.15,-0.9057953462619256,0.9604853348800272,1.1566142336531475,0.9355945435632734,15.915016393245436,0.7839102067668722,12.600020660799506,0.6074257553135334,-0.1358693019392888,0.144072800232004,0.1734921350479721,0.140339181534491,2.387252458986816,0.1175865310150308,1.890003099119926,0.09111386329703
20251022_morning_nofan5237,morning_nofan5237,morning_nofan5237,5170,5170,2025-10-22 11:54:57,2025-10-22 11:57:57,,0.0166666666666666,60.0,0.15,-0.2722437351666447,0.6500747234814538,-4.818058945196965,2.7798044947080887,15.740780381287824,0.9906171705462936,12.576247889833564,0.6891114753773462,-0.0408365602749967,0.097511208522218,-0.7227088417795448,0.4169706742062133,2.361117057193173,0.148592575581944,1.8864371834750344,0.1033667213066019
20251022_night_accel,night_accel,night_accel,248,248,2025-10-22 16:37:20,2025-10-22 20:44:26,,0.0166666666666666,60.0,0.15,30.747730167887,16.529688399959618,48.02943172472354,35.16099609407454,12.669334696017447,2.460529686268797,10.046813621209845,2.100983829271521,4.612159525183049,2.4794532599939427,7.204414758708531,5.274149414111181,1.9004002044026171,0.3690794529403196,1.5070220431814765,0.3151475743907282
